Estancia,Categoria,Tipo_mueble,Mas_vendido,Enlace_producto,Nombre,Descripcion,Precio,Opiniones_5,Opiniones_4,Opiniones_3,Opiniones_2,Opiniones_1,Valoracion_Diseno,Valoracion_Montaje,Valoracion_Calidad,Valoracion_Relacion,Valoracion_Funcionamiento,Imagen_principal,ID,Resenas,Valoracion,Ancho,Largo,Altura,relacionados_lista,Variantes_ID,Variantes_colores,grupo_agrupacion,Score
Salón,Flores y plantas,Decoración y espejos,0,fejka-planta-artificial-orquidea-blanco,FEJKA,Planta artificial,12.99,311,54,13,1,0,4.8,4.9,4.7,4.5,4.8,https://www.ikea.com/es/es/images/products/fejka-planta-artificial-orquidea-blanco__0748880_pe745269_s5.jpg?f=s,80285909,379,4.8,12.0,12.0,58.0,"[285908, 30493350, 30433945, 533588, 50475760, 30508403, 90375155, 548306, 60546578, 461138, 533574, 70578069]",Sin_variacion,[],Planta artificial,0.7750303351658188
Salón,Flores y plantas,Decoración y espejos,0,smycka-flor-artificial-interior-exterior-rosa-rosa,SMYCKA,Flor artificial,0.99,20,4,1,0,0,4.7,4.7,4.7,4.7,5.0,https://www.ikea.com/es/es/images/products/smycka-flor-artificial-interior-exterior-rosa-rosa__1377666_pe960950_s5.jpg?f=s,20588749,25,4.8,19.0,17.0,40.0,"[588745, 70587158, 60588747, 30409846, 60587173, 80409783, 90560148, 60562714, 40333587, 30562739, 90587181, 60334703]",Sin_variacion,[],Flor artificial,0.6615199453253857
Salón,Flores y plantas,Decoración y espejos,0,fejka-planta-artificial-interior-exterior-tradescantia-zebrina,FEJKA,Planta artificial,9.99,232,48,10,1,2,4.7,4.9,4.7,4.5,4.8,https://www.ikea.com/es/es/images/products/fejka-planta-artificial-interior-exterior-tradescantia-zebrina__1184650_pe898007_s5.jpg?f=s,60546578,293,4.7,12.0,12.0,60.0,"[70578069, 90155870, 40349531, 30493350, 80600852, 10461147, 30433945, 90375155, 70466811, 10548631, 70548628, 20523239]",Sin_variacion,[],Planta artificial,0.7449587647846024
Salón,Flores y plantas,Decoración y espejos,0,fejka-planta-artificial-interior-exterior-musa-tropicana,FEJKA,Planta artificial,9.99,7,1,0,1,0,5.0,5.0,4.3,4.3,4.6,https://www.ikea.com/es/es/images/products/fejka-planta-artificial-interior-exterior-musa-tropicana__1389885_pe965311_s5.jpg?f=s,10600860,9,4.6,12.0,12.0,32.0,"[30508403, 10600855, 30493350, 50600863, 600870, 600894, 90155870, 40601472, 10548631, 90600856, 90493385]",Sin_variacion,[],Planta artificial,0.584280913717815
Salón,Flores y plantas,Decoración y espejos,0,smycka-flor-artificial-interior-exterior-lisianthus-blanco,SMYCKA,Flor artificial,1.99,3,0,0,0,0,5.0,4.507416502946955,5.0,5.0,4.5,https://www.ikea.com/es/es/images/products/smycka-flor-artificial-interior-exterior-lisianthus-blanco__1445788_pe988388_s5.jpg?f=s,70606086,3,5.0,19.0,17.0,60.0,"[60605978, 606080, 80606038, 90606066, 80605982, 10560114, 60606082, 20606244, 20606258, 20606084, 608003, 80606260]",Sin_variacion,[],Flor artificial,0.6057728654200242
Salón,Flores y plantas,Decoración y espejos,0,fejka-planta-artificial-con-soporte-pared-interior-exterior-verde,FEJKA,Planta artificial con soporte pared,5.99,183,39,19,3,4,4.6,4.7,4.5,4.5,4.6,https://www.ikea.com/es/es/images/products/fejka-planta-artificial-con-soporte-pared-interior-exterior-verde__1184679_pe898027_s5.jpg?f=s,70548628,248,4.6,19.0,17.0,24.0,"[30548625, 70466811, 40349531, 20608403, 60546578, 10461147, 30548300, 548306, 20508408, 10614225, 601469, 90375155]",['30548625'],['Verde'],CATEGORIA_Flores y plantas,0.7205166980250495
Salón,Flores y plantas,Decoración y espejos,0,fejka-planta-artificial-interior-exterior-monstera,FEJKA,Planta artificial,0.99,43,4,1,0,1,4.8,4.8,4.7,4.7,4.7,https://www.ikea.com/es/es/images/products/fejka-planta-artificial-interior-exterior-monstera__1372451_pe959463_s5.jpg?f=s,80593205,49,4.8,6.0,6.0,14.0,"[20508408, 60587154, 50519764, 10614225, 20608403, 90375155, 20600850, 70466811, 601469, 548306, 40349531, 433942]",Sin_variacion,[],Planta artificial,0.686675831826889
Salón,Flores y plantas,Decoración y espejos,0,fejka-planta-artificial-interior-exterior-rosa-rosa,FEJKA,Planta artificial,9.99,44,8,0,0,0,4.8,5.0,4.7,4.5,4.9,https://www.ikea.com/es/es/images/products/fejka-planta-artificial-interior-exterior-rosa-rosa__0614185_pe686811_s5.jpg?f=s,90532773,52,4.8,12.0,12.0,47.0,"[586355, 10508456, 70593220, 90600856, 60600853, 50493349, 70578069, 30508403, 70548303, 40601472, 10548631]",Sin_variacion,[],Planta artificial,0.6856741097981641
Salón,Flores y plantas,Decoración y espejos,0,smycka-flor-artificial-interior-exterior-amapola-azul,SMYCKA,Flor artificial,1.99,1,0,0,0,0,4.605936454849498,4.507416502946955,4.362735257214554,4.359205020920502,4.5,https://www.ikea.com/es/es/images/products/smycka-flor-artificial-interior-exterior-amapola-azul__1445775_pe988379_s5.jpg?f=s,80605982,1,5.0,19.0,17.0,57.0,"[70606086, 60606082, 606080, 608003, 90608065, 20606084, 605976, 80606038, 90606066, 20606060, 90606052, 50606054]",Sin_variacion,[],Flor artificial,0.5236944556010483
Salón,Flores y plantas,Decoración y espejos,0,fejka-planta-artificial-interior-exterior-colgante-helecho,FEJKA,Planta artificial,9.99,134,18,5,0,2,4.7,4.9,4.7,4.6,4.8,https://www.ikea.com/es/es/images/products/fejka-planta-artificial-interior-exterior-colgante-helecho__1184652_pe898009_s5.jpg?f=s,10548631,159,4.8,12.0,12.0,47.0,"[10461147, 70578069, 60546578, 90155870, 10508456, 80600852, 30493350, 600870, 40600868, 90375155, 90493385, 586355]",Sin_variacion,[],Planta artificial,0.7299241258172409
Salón,Flores y plantas,Decoración y espejos,0,vinterfint-corona-artificial-interior-exterior-eucalipto,VINTERFINT,Corona artificial,7.99,1,1,0,0,0,4.0,4.507416502946955,3.0,5.0,4.5,https://www.ikea.com/es/es/images/products/vinterfint-corona-artificial-interior-exterior-eucalipto__1346558_pe951041_s5.jpg?f=s,90606556,2,4.5,45.0,45.0,24.0,"[30609553, 40609557, 80606528, 80606533, 40606530, 20606526, 90608579, 70603945, 20606574, 50604936, 30604923, 60605025]",Sin_variacion,[],CATEGORIA_Flores y plantas,0.4861329726524196
Salón,Flores y plantas,Decoración y espejos,0,smycka-ramo-artificial-interior-exterior-eucalipto-verde,SMYCKA,Ramo artificial,4.99,1,0,0,0,0,4.605936454849498,4.507416502946955,4.362735257214554,4.359205020920502,4.5,https://www.ikea.com/es/es/images/products/smycka-ramo-artificial-interior-exterior-eucalipto-verde__1445434_pe988210_s5.jpg?f=s,20606244,1,5.0,19.0,17.0,40.0,"[80601540, 10560114, 80606260, 605976, 40606295, 40601472, 50600858, 20606258, 70606086, 70582556, 80560139, 10606292]",Sin_variacion,[],Ramo artificial,0.5236944556010483
Salón,Flores y plantas,Decoración y espejos,0,fejka-planta-artificial-interior-exterior-hierba,FEJKA,Planta artificial,2.99,903,183,30,6,8,4.7,4.9,4.7,4.5,4.8,https://www.ikea.com/es/es/images/products/fejka-planta-artificial-interior-exterior-hierba__0130933_pe285358_s5.jpg?f=s,433942,1130,4.7,9.0,9.0,21.0,"[50519764, 10375159, 533574, 60433939, 90375155, 60587154, 80593205, 70454813, 40349531, 30493350, 441904, 533588]","['20433936', '70186660']",[],Planta artificial,0.7995865377969417
Salón,Flores y plantas,Decoración y espejos,0,fejka-planta-artificial-interior-exterior-cadena-bananas-colgante,FEJKA,Planta artificial,0.99,172,44,12,3,6,4.5,4.7,4.5,4.7,4.6,https://www.ikea.com/es/es/images/products/fejka-planta-artificial-interior-exterior-cadena-bananas-colgante__1034086_pe840197_s5.jpg?f=s,20508408,237,4.6,9.0,9.0,13.0,"[80593205, 60587154, 10614225, 20600850, 20608403, 70466811, 90375155, 70548628, 601469, 30548625, 50519764, 30600859]",Sin_variacion,[],Planta artificial,0.7230362138708919
Salón,Flores y plantas,Decoración y espejos,0,fejka-planta-artificial-interior-exterior-bambu-interior,FEJKA,Planta artificial,3.99,338,65,18,1,3,4.7,4.9,4.7,4.7,4.8,https://www.ikea.com/es/es/images/products/fejka-planta-artificial-interior-exterior-bambu-interior__0711609_pe728351_s5.jpg?f=s,60433939,425,4.7,9.0,9.0,26.0,"[10375159, 433942, 90382113, 90375155, 50519764, 30433945, 532777, 90155870, 533574, 70578069, 30493350, 533588]",Sin_variacion,[],Planta artificial,0.7665095855563013
Salón,Flores y plantas,Decoración y espejos,0,hostagille-corona-artificial-interior-exterior-colores-variados,HÖSTAGILLE,Corona artificial,14.99,17,3,0,0,0,4.8,5.0,4.6,4.6,4.8,https://www.ikea.com/es/es/images/products/hostagille-corona-artificial-interior-exterior-colores-variados__1406260_pe970780_s5.jpg?f=s,70600348,20,4.8,60.0,60.0,24.0,"[30600345, 40604135, 20606574, 90599565, 30609553, 70597567, 90600309, 40609557, 40599718, 60476269]",Sin_variacion,[],CATEGORIA_Flores y plantas,0.672855441021466
Salón,Flores y plantas,Decoración y espejos,0,smycka-ramo-artificial-interior-exterior-azul-lila,SMYCKA,Ramo artificial,29.99,2,0,0,0,0,5.0,4.507416502946955,4.0,3.5,5.0,https://www.ikea.com/es/es/images/products/smycka-ramo-artificial-interior-exterior-azul-lila__1445442_pe988213_s5.jpg?f=s,606297,2,5.0,19.0,17.0,70.0,"[10606292, 80606260, 20606258, 40606295, 80601540, 60605978, 10560114, 20606244, 50593278, 40601472, 606080, 40560117]",Sin_variacion,[],Ramo artificial,0.5209741200249918
Salón,Flores y plantas,Decoración y espejos,0,smycka-flor-artificial-peonia-blanco,SMYCKA,Flor artificial,1.49,91,25,14,6,1,4.5,4.7,4.5,4.5,4.6,https://www.ikea.com/es/es/images/products/smycka-flor-artificial-peonia-blanco__0611399_pe685423_s5.jpg?f=s,80409783,137,4.5,19.0,17.0,30.0,"[461138, 30538042, 80409797, 70587158, 40333587, 30409846, 80560139, 60562714, 30562739, 80335773, 605976, 70582556]",Sin_variacion,[],Flor artificial,0.6878027324123596
Salón,Flores y plantas,Decoración y espejos,0,smycka-flor-artificial-peonia-rosa-oscuro,SMYCKA,Flor artificial,1.49,43,14,0,0,0,4.7,4.9,4.7,4.6,4.7,https://www.ikea.com/es/es/images/products/smycka-flor-artificial-peonia-rosa-oscuro__0611404_pe685422_s5.jpg?f=s,80409797,57,4.8,19.0,17.0,30.0,"[80409783, 30538042, 30409846, 50593278, 70587158, 80560139, 60593287, 20562928, 40593288, 60562714, 588745, 20606060]",Sin_variacion,[],Flor artificial,0.6830435382330738
Salón,Flores y plantas,Decoración y espejos,0,smycka-flor-artificial-interior-exterior-follaje-verde,SMYCKA,Flor artificial,1.99,3,0,0,0,0,5.0,4.507416502946955,5.0,5.0,5.0,https://www.ikea.com/es/es/images/products/smycka-flor-artificial-interior-exterior-follaje-verde__1445771_pe988375_s5.jpg?f=s,60605978,3,5.0,19.0,17.0,67.0,"[70606086, 80606260, 10560114, 606080, 90606066, 90560148, 608003, 80601540, 80335773, 20606084, 80606038, 605976]",Sin_variacion,[],Flor artificial,0.6165112720074055
Salón,Flores y plantas,Decoración y espejos,0,fejka-planta-artificial-interior-exterior-arbol-caucho,FEJKA,Planta artificial,49.99,14,1,3,1,3,4.0,4.1,4.0,4.0,4.0,https://www.ikea.com/es/es/images/products/fejka-planta-artificial-interior-exterior-arbol-caucho__1154600_pe886223_s5.jpg?f=s,60548313,22,4.0,23.0,23.0,170.0,"[70491575, 40568892, 40395288, 70600862, 600894, 70513412, 46804005, 30508403, 70186660, 586355, 10508456]",Sin_variacion,[],Planta artificial,0.5271635213685163
Salón,Flores y plantas,Decoración y espejos,0,fejka-planta-artificial-interior-exterior-geranio-samobor,FEJKA,Planta artificial,4.99,4,0,0,0,0,5.0,4.507416502946955,4.7,4.3,4.7,https://www.ikea.com/es/es/images/products/fejka-planta-artificial-interior-exterior-geranio-samobor__1389904_pe965309_s5.jpg?f=s,600865,4,5.0,9.0,9.0,32.0,"[40600873, 40600868, 30600859, 50493349, 80600852, 40601472, 50600863, 50600858, 600851, 10548631, 60600853, 90601714]",Sin_variacion,[],Planta artificial,0.5904629936961894
Salón,Flores y plantas,Decoración y espejos,0,fejka-planta-artificial-interior-exterior-pothos-colgante,FEJKA,Planta artificial,9.99,74,9,3,0,0,4.7,4.9,4.8,4.6,4.8,https://www.ikea.com/es/es/images/products/fejka-planta-artificial-interior-exterior-pothos-colgante__1091906_pe862665_s5.jpg?f=s,70578069,86,4.8,12.0,12.0,27.0,"[60546578, 90155870, 30493350, 70548303, 30433945, 10548631, 10461147, 80600852, 533588, 90375155, 10375159, 533574]",Sin_variacion,[],Planta artificial,0.7086006980044698
Salón,Flores y plantas,Decoración y espejos,0,smycka-flor-artificial-interior-exterior-dalia-rosa-oscuro,SMYCKA,Flor artificial,2.99,4,1,0,0,0,4.4,4.507416502946955,4.2,4.0,4.5,https://www.ikea.com/es/es/images/products/smycka-flor-artificial-interior-exterior-dalia-rosa-oscuro__1445774_pe988378_s5.jpg?f=s,60606082,5,4.8,19.0,17.0,66.0,"[70606086, 90606066, 20606084, 606080, 80605982, 40593288, 605976, 60593287, 30606045, 20606244, 30562739, 70587158]",Sin_variacion,[],Flor artificial,0.5467974736804947
Salón,Flores y plantas,Decoración y espejos,1,smycka-rama-artificial-interior-exterior-eucalipto,SMYCKA,Rama artificial,1.49,49,7,0,0,0,4.6,4.8,4.7,4.6,4.8,https://www.ikea.com/es/es/images/products/smycka-rama-artificial-interior-exterior-eucalipto__1188150_pe899377_s5.jpg?f=s,80560139,56,4.9,19.0,17.0,29.0,"[60562714, 80335773, 461138, 50593278, 70582556, 30409846, 20560142, 10592365, 601469, 10530358, 90560148, 30587160]",Sin_variacion,[],CATEGORIA_Flores y plantas,0.8530141814908511
Salón,Flores y plantas,Decoración y espejos,0,fejka-planta-artificial-interior-exterior-croton,FEJKA,Planta artificial,9.99,11,0,0,0,0,5.0,5.0,5.0,4.9,5.0,https://www.ikea.com/es/es/images/products/fejka-planta-artificial-interior-exterior-croton__1389884_pe965289_s5.jpg?f=s,10600855,11,5.0,12.0,12.0,32.0,"[50600863, 10600860, 30493350, 600870, 80600852, 90600856, 60600853, 40600868, 20608403, 30600859, 90600861, 40601472]",Sin_variacion,[],Planta artificial,0.6642412995393487
Salón,Flores y plantas,Decoración y espejos,0,fejka-juego-3-macetas-planta-artificial-interior-exterior-hoja,FEJKA,Juego 3 macetas planta artificial,3.99,6,0,0,0,0,5.0,5.0,5.0,4.8,5.0,https://www.ikea.com/es/es/images/products/fejka-juego-3-macetas-planta-artificial-interior-exterior-hoja__1288938_pe934324_s5.jpg?f=s,601469,6,5.0,6.0,6.0,14.0,"[80560139, 50593278, 80593205, 60587154, 50600858, 20606244, 548306, 10614225, 40601472, 50519764, 20608403, 60562714]",Sin_variacion,[],CATEGORIA_Flores y plantas,0.6369179484043596
Salón,Flores y plantas,Decoración y espejos,0,fejka-planta-artificial-orquidea-blanco,FEJKA,Planta artificial,5.99,219,59,7,4,4,4.6,4.8,4.6,4.4,4.7,https://www.ikea.com/es/es/images/products/fejka-planta-artificial-orquidea-blanco__0748887_pe745276_s5.jpg?f=s,285908,293,4.7,9.0,9.0,28.0,"[80285909, 90375155, 30493350, 548306, 50519764, 10461147, 60546578, 70466811, 40349531, 533588, 90155870, 30433945]",Sin_variacion,[],Planta artificial,0.7335135957228475
Salón,Flores y plantas,Decoración y espejos,0,smycka-ramo-artificial-interior-exterior-rosa-blanco,SMYCKA,Ramo artificial,14.99,0,0,0,0,0,4.605936454849498,4.507416502946955,4.362735257214554,4.359205020920502,4.5,https://www.ikea.com/es/es/images/products/smycka-ramo-artificial-interior-exterior-rosa-blanco__1445433_pe988209_s5.jpg?f=s,10606292,0,4.489009159034138,19.0,17.0,60.0,"[10560114, 606297, 50593278, 80601540, 40606295, 20606244, 606080, 80606260, 70606086, 20606258, 30606045, 70582556]",Sin_variacion,[],Ramo artificial,0.4670168301802263
Salón,Flores y plantas,Decoración y espejos,0,smycka-flor-artificial-hortensia-rosa-claro,SMYCKA,Flor artificial,3.99,11,1,1,0,0,4.7,5.0,4.6,4.4,4.9,https://www.ikea.com/es/es/images/products/smycka-flor-artificial-hortensia-rosa-claro__1188133_pe899367_s5.jpg?f=s,40560117,13,4.8,19.0,17.0,65.0,"[10560114, 70606086, 80409783, 80606260, 10606292, 80560139, 30538042, 80606038, 605976, 80335773, 60605978, 20606060]",Sin_variacion,[],Flor artificial,0.6227587663896448
Salón,Flores y plantas,Decoración y espejos,1,smycka-flor-artificial-flores-cerezo-rosa,SMYCKA,Flor artificial,9.99,93,18,5,2,0,4.8,4.8,4.6,4.3,4.8,https://www.ikea.com/es/es/images/products/smycka-flor-artificial-flores-cerezo-rosa__0611007_pe685254_s5.jpg?f=s,409739,118,4.7,19.0,17.0,130.0,"[30333583, 10530358, 50560145, 70587158, 40593288, 461138, 30587160, 90560148, 80335773, 40333587, 80560139, 10587156]",Sin_variacion,[],Flor artificial,0.8617902398802473
Salón,Flores y plantas,Decoración y espejos,0,smycka-rama-artificial-interior-exterior-hierba-ramo,SMYCKA,Rama artificial,1.99,27,8,3,0,2,4.6,4.8,4.4,4.4,4.6,https://www.ikea.com/es/es/images/products/smycka-rama-artificial-interior-exterior-hierba-ramo__1188162_pe899389_s5.jpg?f=s,60562714,40,4.4,19.0,17.0,40.0,"[80560139, 30409846, 80335773, 10592365, 461138, 40309785, 10530358, 90560148, 20607314, 20560142, 588745, 30587160]",Sin_variacion,[],CATEGORIA_Flores y plantas,0.6303026461498796
Salón,Flores y plantas,Decoración y espejos,0,fejka-planta-artificial-interior-exterior-flor-porcelana-colgante,FEJKA,Planta artificial,2.99,9,2,0,0,0,4.7,5.0,4.7,4.9,5.0,https://www.ikea.com/es/es/images/products/fejka-planta-artificial-interior-exterior-flor-porcelana-colgante__1372459_pe959471_s5.jpg?f=s,10614225,11,4.8,9.0,9.0,18.0,"[20608403, 50600858, 40600868, 20600850, 600851, 80593205, 90375155, 20508408, 30600859, 30493350, 600870, 60587154]",Sin_variacion,[],Planta artificial,0.6360529822474724
Salón,Flores y plantas,Decoración y espejos,0,fejka-planta-artificial-interior-exterior-amor-hombre-lila,FEJKA,Planta artificial,4.99,13,0,0,0,0,4.5,5.0,4.7,4.8,5.0,https://www.ikea.com/es/es/images/products/fejka-planta-artificial-interior-exterior-amor-hombre-lila__1389890_pe965295_s5.jpg?f=s,50600858,13,5.0,12.0,12.0,32.0,"[10614225, 40600868, 20608403, 20606244, 600851, 30600859, 40601472, 50600863, 601469, 20600850, 80600852, 600870]",Sin_variacion,[],Planta artificial,0.6515990583671833
Salón,Flores y plantas,Decoración y espejos,0,smycka-flor-artificial-interior-exterior-dalia-rosa,SMYCKA,Flor artificial,0.49,64,13,1,1,0,4.7,4.8,4.6,4.9,4.8,https://www.ikea.com/es/es/images/products/smycka-flor-artificial-interior-exterior-dalia-rosa__1375835_pe960373_s5.jpg?f=s,60587173,79,4.8,19.0,17.0,30.0,"[60588747, 588745, 30409846, 20588749, 30562739, 10470991, 80409783, 80560139, 80601540, 10560114, 60562714, 60593287]",Sin_variacion,[],Flor artificial,0.7074816407361266
Salón,Flores y plantas,Decoración y espejos,0,smycka-flor-artificial-interior-exterior-crisantemo-rosa-oscuro,SMYCKA,Flor artificial,1.99,0,0,0,0,0,4.605936454849498,4.507416502946955,4.362735257214554,4.359205020920502,4.5,https://www.ikea.com/es/es/images/products/smycka-flor-artificial-interior-exterior-crisantemo-rosa-oscuro__1445465_pe988239_s5.jpg?f=s,90606066,0,4.489009159034138,19.0,17.0,55.0,"[20606060, 605976, 70606086, 60606082, 606080, 10560114, 60605978, 20606244, 80601540, 70587158, 90560148, 60588747]",Sin_variacion,[],Flor artificial,0.453698672662269
Salón,Flores y plantas,Decoración y espejos,0,fejka-planta-artificial-interior-exterior-helecho,FEJKA,Planta artificial,5.99,247,60,18,4,5,4.6,4.8,4.5,4.3,4.7,https://www.ikea.com/es/es/images/products/fejka-planta-artificial-interior-exterior-helecho__0522691_pe643398_s5.jpg?f=s,30433945,334,4.6,9.0,9.0,34.0,"[30493350, 90155870, 70578069, 60546578, 40349531, 533574, 90375155, 70466811, 70454813, 533588, 10375159, 80600852]",Sin_variacion,[],Planta artificial,0.7282638399460314
Salón,Flores y plantas,Decoración y espejos,0,fejka-planta-artificial-interior-exterior-dendrobium-nobile-rosa,FEJKA,Planta artificial,9.99,1,0,0,0,0,5.0,5.0,5.0,5.0,5.0,https://www.ikea.com/es/es/images/products/fejka-planta-artificial-interior-exterior-dendrobium-nobile-rosa__1372435_pe959449_s5.jpg?f=s,70593220,1,5.0,12.0,12.0,38.0,"[548306, 70548303, 70578069, 30593222, 40601472, 90532773, 80601470, 10508456, 30433945, 70587158, 50600858, 10600860]",Sin_variacion,[],Planta artificial,0.5785316548951739
Salón,Flores y plantas,Decoración y espejos,0,smycka-flor-artificial-interior-exterior-amapola-rosa,SMYCKA,Flor artificial,1.49,22,5,1,0,0,4.8,4.9,4.8,4.7,4.8,https://www.ikea.com/es/es/images/products/smycka-flor-artificial-interior-exterior-amapola-rosa__1188145_pe899373_s5.jpg?f=s,30560151,28,4.8,19.0,17.0,27.0,"[90560148, 40593288, 588745, 70587158, 70582556, 80409783, 30409846, 60588747, 60562714, 60593287, 605976, 80461243]",Sin_variacion,[],Flor artificial,0.6654900367545121
Salón,Flores y plantas,Decoración y espejos,0,smycka-ramo-artificial-blanco,SMYCKA,Ramo artificial,8.99,3,4,1,0,1,4.0,5.0,3.9,3.9,3.9,https://www.ikea.com/es/es/images/products/smycka-ramo-artificial-blanco__0636957_pe698119_s5.jpg?f=s,370497,9,3.9,19.0,17.0,160.0,"[10530358, 30562739, 80560139, 80335773, 30538042, 90476263, 90606066, 461138, 60562714, 70409750, 70587158]",Sin_variacion,[],Ramo artificial,0.4833398917964297
Salón,Flores y plantas,Decoración y espejos,0,fejka-planta-artificial-interior-exterior-cactus,FEJKA,Planta artificial,0.99,39,7,5,0,1,4.5,4.7,4.3,4.5,4.6,https://www.ikea.com/es/es/images/products/fejka-planta-artificial-interior-exterior-cactus__1342001_pe948961_s5.jpg?f=s,60587154,52,4.6,6.0,6.0,14.0,"[50519764, 70466811, 80593205, 20508408, 20608403, 40349531, 20600850, 601469, 90375155, 10614225, 10461147, 548306]",Sin_variacion,[],Planta artificial,0.6512706864295346
